symbol,interval,open_time,open,high,low,close,volume,turnover
ETHUSD,1,1628515860,3145.05,3145.05,3138.15,3143.05,1914229,609.4424655900004
ETHUSD,1,1628515920,3143.05,3143.7,3142.3,3142.3,459516,146.18334749999983
ETHUSD,1,1628515980,3142.3,3142.7,3139.5,3142.7,826040,263.00535477000005
ETHUSD,1,1628516040,3142.7,3142.7,3139.55,3139.6,545810,173.75199712999984
ETHUSD,1,1628516100,3139.6,3139.6,3132.95,3136.1,3867530,1233.93340948
ETHUSD,1,1628516160,3136.1,3138,3134.15,3135.5,385991,123.07608339
ETHUSD,1,1628516220,3135.5,3135.55,3133.7,3133.7,342332,109.21670617000014
ETHUSD,1,1628516280,3133.7,3137.35,3133,3135.1,241994,77.19805989000002
ETHUSD,1,1628516340,3135.1,3138.5,3135.1,3138.45,164196,52.33711056000002
ETHUSD,1,1628516400,3138.45,3141.8,3138.45,3139.9,1428640,454.92634929000013
ETHUSD,1,1628516460,3139.9,3139.9,3132.85,3133,784251,250.10610743999982
ETHUSD,1,1628516520,3133,3133.95,3133,3133.25,571968,182.54796509999983
ETHUSD,1,1628516580,3133.25,3133.3,3132.2,3132.2,251070,80.14620128000003
ETHUSD,1,1628516640,3132.2,3133.55,3132.2,3133.55,378881,120.93776031999987
ETHUSD,1,1628516700,3133.55,3134.85,3132.95,3133,548074,174.84182148999994
ETHUSD,1,1628516760,3133,3133,3128.6,3129.75,1971444,629.6295507300002
ETHUSD,1,1628516820,3129.75,3129.75,3126.05,3126.3,863096,275.97305977999997
ETHUSD,1,1628516880,3126.3,3126.3,3121.65,3122.35,2731877,874.6909849199993
ETHUSD,1,1628516940,3122.35,3125,3122.35,3124.95,923592,295.7234516899997
ETHUSD,1,1628517000,3124.95,3127.45,3124.95,3125.45,917957,293.64348828000004
ETHUSD,1,1628517060,3125.45,3126.55,3118.75,3118.75,1666107,533.6332067099999
ETHUSD,1,1628517120,3118.75,3121.25,3116.5,3117.4,3110924,997.6327913499995
ETHUSD,1,1628517180,3117.4,3118.8,3111.6,3114.55,2765276,887.9023837400005
